DocID,Word,Topic0,"text",8
4,"examples",2
4,"readily",6
4,"implemented",14
4,"classroom",5
4,"institutional",14
4,"level",5
4,"context",6
4,"discussions",6
4,"methods",3
4,"ideas",6
4,"readily",6
4,"adaptable",14
4,"countries",5
4,"across",5
4,"globe",3
5,"reports",8
5,"preliminary",5
5,"results",5
5,"pilot",8
5,"conducted",5
5,"examine",8
5,"students",5
5,"perceptions",5
5,"level",5
5,"preparation",5
5,"becoming",7
5,"culturally",5
5,"competent",5
5,"professionals",7
5,"students",5
5,"participated",5
5,"electronic",4
5,"survey",5
5,"contained",4
5,"likert",4
5,"scale",8
5,"measuring",4
5,"areas",11
5,"cultural",4
5,"competence",7
5,"self",4
5,"awareness",4
5,"education",8
5,"interaction",3
5,"gap",7
5,"analysis",5
5,"technique",5
5,"employed",8
5,"detect",7
5,"discrepancies",4
5,"students",5
5,"prior",4
5,"knowledge",8
5,"actual",4
5,"learning",8
5,"relative",8
5,"cultural",4
5,"competence",7
5,"discusses",4
5,"student",5
5,"reported",3
5,"gaps",7
5,"knowledge",8
5,"section",8
5,"questionnaire",8
5,"education",8
5,"students",5
5,"indicated",5
5,"concepts",10
5,"introduced",4
5,"section",8
5,"important",8
5,"learn",5
5,"level",4
5,"knowledge",8
5,"gained",8
5,"varied",3
5,"low",11
5,"levels",5
5,"moderate",8
5,"levels",8
5,"actual",4
5,"learning",8
6,"exploration",5
6,"ways",3
6,"educators",5
6,"consider",10
6,"culture",10
6,"heritage",10
6,"identity",5
6,"framework",10
6,"becoming",10
6,"participatory",4
6,"agents",5
6,"teaching",10
6,"practices",5
6,"classroom",5
6,"support",5
6,"framework",10
6,"discussion",3
6,"introduces",10
6,"methodology",10
6,"practitioner",10
6,"inquiry",6
6,"meaningful",5
6,"approach",3
6,"pedagogical",3
6,"practice",10
6,"identity",5
6,"classroom",5
6,"means",2
6,"educators",5
6,"becoming",10
6,"self",4
6,"reflective",5
6,"aware",4
6,"impacts",5
6,"own",10
6,"identity",5
6,"construction",10
6,"teaching",10
6,"affirming",10
6,"case",10
6,"diversity",14
6,"stance",5
6,"north",4
6,"american",2
6,"curriculum",5
6,"posing",5
6,"additional",4
6,"questions",5
6,"challenges",4
6,"identity",5
6,"construction",2
6,"professional",10
6,"practice",10
6,"teach",3
6,"learn",5
6,"classroom",5
7,"disciplines",7
7,"schools",7
7,"professional",10
7,"developed",14
7,"areas",3
7,"curriculum",7
7,"theory",13
7,"construction",10
7,"including",13
7,"race",14
7,"ethnic",13
7,"same",7
7,"time",10
7,"lagged",7
7,"providing",3
7,"broader",14
7,"understanding",3
7,"race",14
7,"librarianship",7
7,"attempts",3
7,"fill",14
7,"racial",13
7,"understanding",6
7,"gap",7
7,"characterized",3
7,"exceptional",7
7,"pioneer",3
7,"biography",14
7,"little",7
7,"attention",14
7,"given",14
7,"broader",3
7,"social",12
7,"constructs",6
7,"race",14
7,"racism",7
7,"explores",10
7,"education",14
7,"falls",10
7,"short",10
7,"contributing",7
7,"literature",3
7,"race",14
7,"racism",7
7,"current",3
7,"multicultural",7
7,"movement",6
7,"addressed",14
8,"explores",10
8,"semiotic",12
8,"aspects",14
8,"poster",14
8,"graphics",12
8,"observed",13
8,"furnishings",14
8,"selected",10
8,"specifically",3
8,"analyzes",10
8,"poster",14
8,"series",14
8,"produced",10
8,"marketed",3
8,"american",11
8,"association",5
8,"ala",13
8,"advertisements",11
8,"promote",5
8,"reading",1
8,"considers",13
8,"behavior",1
8,"exhibited",12
8,"commercial",12
8,"scenes",14
8,"creates",10
8,"discourse",14
8,"subject",1
8,"positions",10
8,"ultimately",11
8,"disconfirming",10
8,"users",10
8,"theoretical",10
8,"framework",10
8,"constitutive",10
8,"view",11
8,"communication",10
8,"acknowledges",10
8,"construction",12
8,"knowledge",14
8,"identity",5
8,"interaction",12
8,"social",12
8,"situations",11
8,"framework",10
8,"foucaults",10
8,"theory",13
8,"discursive",10
8,"formation",10
8,"makes",3
8,"possible",3
8,"understand",10
8,"poster",10
8,"graphics",12
8,"discursive",10
8,"practice",10
8,"scheffs",12
8,"theory",13
8,"social",12
8,"bond",10
8,"attention",14
8,"unforeseen",14
8,"consequences",13
8,"users",10
8,"professionals",14
8,"world",13
8,"view",1
8,"created",14
8,"posters",1
9,"report",7
9,"discusses",11
9,"overcoming",11
9,"barriers",7
9,"access",11
9,"program",9
9,"doctoral",9
9,"cohort",7
9,"program",9
9,"university",5
9,"wisconsin",11
9,"milwaukee",9
9,"funded",9
9,"institute",9
9,"museum",9
9,"services",11
9,"program",9
9,"focused",11
9,"educating",8
9,"next",11
9,"generation",5
9,"doctoral",9
9,"graduates",5
9,"emphasis",8
9,"theme",5
9,"overcoming",11
9,"barriers",7
9,"access",11
9,"fellows",11
9,"provided",13
9,"resources",11
9,"support",9
9,"educational",5
9,"activities",11
9,"instructional",7
9,"experiences",5
9,"principal",9
9,"investigator",7
9,"program",9
9,"fellows",11
9,"reflect",9
9,"challenges",9
9,"rewards",11
9,"experiences",5
9,"program",9
9,"findings",11
9,"emerged",7
9,"importance",11
9,"building",10
9,"community",11
9,"throughout",5
9,"program",9
9,"exposure",11
9,"diverse",5
9,"perspectives",13
9,"initiative",8
9,"shows",11
9,"funding",10
9,"packages",11
9,"provide",9
9,"important",7
9,"resources",11
9,"students",11
9,"buy",11
9,"extra",13
9,"time",9
9,"reflections",13
9,"provide",9
9,"insights",10
9,"doctoral",9
9,"student",5
9,"experience",5
9,"benefit",5
9,"doctoral",9
9,"programs",5
10,"autoethnographic",1
10,"reflect",1
10,"experiences",5
10,"tenured",7
10,"faculty",7
10,"member",7
10,"color",11
10,"punctuated",7
10,"incivility",5
10,"bullying",7
10,"stress",5
10,"abuse",7
10,"reconciling",1
10,"several",12
10,"acute",7
10,"events",1
10,"came",1
10,"distinct",5
10,"realization",7
10,"going",1
10,"able",1
10,"name",4
10,"able",1
10,"articulate",7
10,"strategies",5
10,"using",1
10,"cope",4
10,"thrive",1
10,"reflective",5
10,"piece",1
10,"meant",1
10,"minimize",1
10,"experiences",5
10,"non",7
10,"minority",1
10,"faculty",7
10,"absolutely",1
10,"meant",1
10,"highlight",6
10,"emphasize",11
10,"specific",7
10,"challenges",4
10,"faculty",7
10,"member",7
10,"color",11
10,"academy",7
10,"writ",7
10,"large",7
11,"presents",11
11,"large",7
11,"scale",8
11,"online",5
11,"mlis",5
11,"students",5
11,"completed",5
11,"least",7
11,"online",5
11,"course",5
11,"enrolled",5
11,"ala",9
11,"accredited",9
11,"mlis",5
11,"programs",5
11,"canada",5
11,"results",5
11,"indicate",7
11,"typical",7
11,"student",5
11,"female",9
11,"white",11
11,"lives",7
11,"urban",5
11,"setting",1
11,"mid",8
11,"online",5
11,"students",5
11,"found",8
11,"quite",8
11,"diverse",5
11,"statistically",8
11,"significant",8
11,"differences",7
11,"preferences",1
11,"satisfaction",7
11,"across",5
11,"five",9
11,"demographic",5
11,"variables",7
11,"age",8
11,"generational",11
11,"cohort",7
11,"employment",1
11,"status",5
11,"urban",5
11,"status",5
11,"commute",5
11,"distance",7
11,"program",1
11,"modality",5
11,"motivations",8
11,"emerged",7
11,"accommodation",7
11,"predisposition",5
11,"selectivity",7
11,"influenced",8
11,"respondents",8
11,"choose",5
11,"online",5
11,"learning",8
11,"prevalent",8
11,"online",5
11,"mlis",5
11,"students",5
11,"experienced",5
11,"sense",7
11,"isolation",7
11,"peers",5
11,"instructors",8
11,"lack",5
11,"professional",8
11,"development",8
11,"networking",7
11,"opportunities",7
11,"peers",5
11,"findings",5
11,"implications",5
11,"enhancing",1
11,"mlis",5
11,"online",5
11,"education",8
11,"including",5
11,"marketing",8
11,"course",5
11,"offerings",5
11,"student",5
11,"support",5
11,"services",3
12,"reports",9
12,"results",1
12,"survey",5
12,"deans",3
12,"directors",9
12,"content",9
12,"analysis",1
12,"schools",5
12,"curricula",1
12,"relates",1
12,"physiological",0
12,"access",0
12,"conceptual",1
12,"framework",1
12,"social",6
12,"justice",6
12,"applied",3
12,"analyze",3
12,"curricular",1
12,"approaches",14
12,"diversity",14
12,"results",5
12,"indicate",7
12,"curricula",1
12,"topics",3
12,"physical",1
12,"impairment",14
12,"socially",9
12,"classified",0
12,"populations",5
12,"diversity",14
12,"analysis",1
12,"course",5
12,"titles",1
12,"brief",9
12,"course",5
12,"descriptions",9
12,"indicate",7
12,"type",0
12,"diversity",14
12,"explicitly",7
12,"macro",3
12,"analytical",14
12,"level",0
12,"researchers",1
12,"propose",14
12,"further",3
12,"development",3
12,"social",6
12,"justice",6
12,"framework",1
12,"provide",3
12,"lens",14
12,"continued",5
12,"examination",5
12,"diversity",14
12,"education",9
12,"micro",7
12,"analytical",14
12,"level",5
13,"evaluates",13
13,"assumption",6
13,"equate",14
13,"mentoring",14
13,"advising",14
13,"doctoral",9
13,"education",14
13,"focus",11
13,"field",14
13,"furthermore",6
13,"examines",9
13,"presence",6
13,"multiple",14
13,"mentors",14
13,"doctoral",9
13,"education",14
13,"interrelationships",14
13,"roles",14
13,"findings",9
13,"suggest",6
13,"advisor",14
13,"serves",14
13,"primary",6
13,"dominant",13
13,"mentor",13
13,"doctoral",9
13,"education",14
13,"dissertation",14
13,"committee",9
13,"members",5
13,"serving",6
13,"secondary",6
13,"purposive",13
13,"evidence",5
13,"provided",13
13,"acknowledged",6
13,"mentoring",13
13,"roles",14
13,"attuned",13
13,"career",9
13,"psychosocial",14
13,"mentoring",14
13,"doctoral",9
13,"student",5
13,"colleagues",14
13,"appeared",13
13,"provide",9
13,"mentoring",14
13,"form",13
13,"modeling",13
13,"idea",5
13,"sharing",14
13,"implications",14
13,"doctoral",9
13,"education",9
13,"discussed",4
14,"explores",10
14,"landscape",8
14,"infoscape",9
14,"courses",9
14,"intersections",13
14,"health",9
14,"gender",9
14,"health",9
14,"sexual",9
14,"orientation",9
14,"topics",3
14,"concerns",13
14,"considered",14
14,"important",2
14,"health",9
14,"support",9
14,"services",3
14,"essential",8
14,"todays",14
14,"society",10
14,"marginalized",13
14,"gender",9
14,"sexual",9
14,"orientation",9
14,"related",9
14,"content",9
14,"deemed",0
14,"taboo",9
14,"pervasive",9
14,"patriarchal",3
14,"heterosexist",8
14,"culture",14
14,"methods",3
14,"involved",3
14,"content",9
14,"analysis",3
14,"bibliographic",9
14,"course",5
14,"descriptions",9
14,"available",2
14,"homepages",8
14,"graduate",9
14,"programs",9
14,"canada",14
14,"accredited",9
14,"american",2
14,"association",2
14,"syllabi",8
14,"courses",9
14,"health",9
14,"support",9
14,"services",2
14,"gender",9
14,"sexual",9
14,"orientation",9
14,"studied",0
14,"findings",9
14,"map",0
14,"existing",2
14,"infoscape",9
14,"surrounding",3
14,"teaching",10
14,"health",9
14,"support",9
14,"services",2
14,"identify",9
14,"future",9
14,"directions",10
14,"inclusion",5
14,"gender",9
14,"sexual",9
14,"orientation",9
14,"topics",3
14,"curriculum",5
15,"conducted",5
15,"identify",11
15,"effective",11
15,"strategies",5
15,"recruiting",11
15,"retaining",11
15,"students",11
15,"color",11
15,"using",8
15,"web",11
15,"survey",5
15,"collected",5
15,"data",10
15,"color",11
15,"enrolled",5
15,"graduated",5
15,"ala",9
15,"accredited",9
15,"programs",5
15,"findings",5
15,"help",10
15,"reassess",11
15,"efforts",11
15,"programs",9
15,"recruiting",11
15,"retaining",11
15,"students",5
15,"color",11
15,"shed",10
15,"light",10
15,"areas",11
15,"focus",11
15,"improvement",10
15,"efforts",11
15,"suggestions",5
15,"develop",11
15,"strategies",5
15,"diverse",5
15,"community",11
15,"programs",5
16,"increasingly",10
16,"programs",5
16,"offering",5
16,"abroad",14
16,"opportunities",7
16,"students",5
16,"broader",14
16,"global",14
16,"classroom",5
16,"experiences",5
16,"gain",7
16,"knowledge",14
16,"exposure",1
16,"think",10
16,"beyond",14
16,"confines",14
16,"geographic",13
16,"boundaries",10
16,"abroad",14
16,"courses",5
16,"long",1
16,"undergraduate",5
16,"graduate",13
16,"education",5
16,"north",7
16,"america",7
16,"few",14
16,"opportunities",7
16,"exist",10
16,"students",5
16,"argues",10
16,"continued",7
16,"offering",5
16,"creation",10
16,"abroad",14
16,"courses",5
16,"simple",7
16,"reason",1
16,"global",14
16,"programs",5
16,"help",10
16,"students",5
16,"understand",10
16,"interconnectedness",10
16,"inter",14
16,"dependence",3
16,"world",13
16,"smith",14
16,"hallam",1
16,"ghosh",3
16,"expose",3
16,"students",5
16,"practices",1
16,"professions",14
16,"create",14
16,"opportunities",7
16,"programs",5
16,"tap",14
16,"markets",7
16,"recruitment",7
16,"foster",10
16,"critical",14
16,"thinking",3
16,"range",3
16,"including",5
16,"limited",13
16,"race",14
16,"ethnicity",14
16,"gender",13
16,"abroad",14
16,"program",5
16,"serve",3
16,"model",13
16,"discussing",7
16,"factors",14
16,"pedagogy",5
16,"strategies",10
16,"student",5
16,"learning",3
16,"cross",3
16,"classroom",5
16,"collaboration",3
17,"commentary",4
17,"documenting",5
17,"authors",5
17,"shared",5
17,"experience",5
17,"alise",5
17,"mehc",5
17,"panel",3
17,"interwoven",5
17,"narrative",5
17,"addressing",14
17,"cultural",4
17,"competency",5
17,"practices",5
17,"stance",5
18,"attempt",8
18,"reflect",9
18,"institutional",14
18,"disciplinary",14
18,"context",8
18,"course",5
18,"race",14
18,"gender",9
18,"sexuality",9
18,"professions",14
18,"perspective",9
18,"instructors",8
18,"students",5
18,"examines",9
18,"effectiveness",3
18,"course",5
18,"intervention",3
18,"normative",12
18,"landscape",8
18,"field",14
18,"often",13
18,"privileges",8
18,"white",11
18,"male",9
18,"middle",13
18,"class",8
18,"heterosexual",14
18,"values",8
18,"interests",8
18,"provide",9
18,"brief",9
18,"background",9
18,"establishment",13
18,"course",5
18,"offer",8
18,"literature",8
18,"review",14
18,"defining",14
18,"normative",12
18,"landscape",8
18,"discuss",14
18,"positive",11
18,"aspects",14
18,"pitfalls",9
18,"injecting",14
18,"course",5
18,"curriculum",7
18,"diversity",14
18,"intervention",3
18,"finally",8
18,"offer",9
18,"recommendations",11
18,"further",8
18,"make",14
18,"visible",9
18,"shift",8
18,"hegemonic",8
18,"landscape",8
18,"inclusivity",8
18,"actively",14
18,"deals",5
18,"race",14
18,"gender",9
18,"class",8
18,"sexuality",9
18,"deeply",8
18,"informs",9
18,"profession",13
19,"previous",7
19,"established",1
19,"particular",8
19,"patterns",9
19,"inequity",9
19,"micro",7
19,"macro",3
19,"aggressions",9
19,"affect",7
19,"faculty",7
19,"color",11
19,"universities",1
19,"autoethnographic",1
19,"perspective",8
19,"experiences",11
19,"women",9
19,"color",11
19,"specifically",7
19,"ways",11
19,"prioritizing",7
19,"comfort",7
19,"civility",9
19,"equity",1
19,"justice",6
19,"create",1
19,"structural",7
19,"precarity",1
19,"precarity",1
19,"built",9
19,"academic",11
19,"systems",1
19,"reward",9
19,"punishment",7
19,"female",9
19,"faculty",7
19,"color",11
19,"gives",7
19,"brief",9
19,"suggestions",7
19,"resolving",11
20,"leaders",11
20,"profession",13
20,"century",0
20,"white",11
20,"middle",13
20,"class",8
20,"college",11
20,"educated",8
20,"men",9
20,"attempted",8
20,"construct",13
20,"librarianship",13
20,"equivalent",8
20,"profession",13
20,"white",11
20,"masculine",13
20,"professions",14
20,"day",8
20,"created",14
20,"education",14
20,"librarianship",13
20,"same",0
20,"mold",8
20,"subscribed",8
20,"employed",12
20,"traditional",8
20,"white",11
20,"western",8
20,"masculine",13
20,"definition",9
20,"profession",13
20,"expertise",0
20,"derived",9
20,"education",14
20,"employed",8
20,"control",8
20,"knowledge",8
20,"application",13
20,"exemplified",0
20,"type",0
20,"professional",11
20,"education",8
20,"promoted",11
20,"efforts",11
20,"restricted",14
20,"education",14
20,"included",0
20,"active",8
20,"discrimination",9
20,"female",9
20,"war",8
20,"service",8
20,"world",13
20,"war",8
20,"presents",11
20,"perspective",8
20,"meaning",13
20,"profession",13
20,"recognizes",14
20,"situated",14
20,"intersection",0
20,"gender",9
20,"race",14
20,"nationality",14
20,"explores",14
20,"implications",14
20,"modern",8
20,"education",9
20,"librarianship",13
21,"people",14
21,"color",11
21,"choose",5
21,"careers",5
21,"higher",7
21,"education",5
21,"encounter",11
21,"microaggressions",13
21,"marginalization",13
21,"unpleasant",7
21,"situations",11
21,"narrative",5
21,"shares",6
21,"experiences",5
21,"perspectives",13
21,"african",11
21,"american",11
21,"academics",11
21,"experiences",11
21,"intent",6
21,"encouraging",11
21,"academic",7
21,"professionals",7
21,"underrepresented",14
21,"populations",5
21,"persevere",13
22,"despite",11
22,"multiple",14
22,"calls",13
22,"diversifying",14
22,"academia",11
22,"programs",5
22,"specifically",3
22,"number",7
22,"faculty",7
22,"color",11
22,"working",14
22,"higher",7
22,"education",14
22,"remains",14
22,"low",11
22,"presents",11
22,"view",11
22,"suggestions",7
22,"faculty",7
22,"member",7
22,"concerning",5
22,"diversity",14
22,"dilemma",11
22,"relies",14
22,"personal",5
22,"narratives",13
22,"order",11
22,"present",14
22,"experiences",11
22,"point",13
22,"view",11
22,"member",7
22,"community",11
22,"constantly",14
22,"navigates",14
22,"spaces",13
22,"academia",11
22,"negotiating",13
22,"aspects",14
22,"experience",5
22,"intersections",13
22,"race",14
22,"ethnicity",14
22,"gender",13
22,"main",11
22,"objective",7
22,"present",14
22,"areas",11
22,"consideration",11
22,"interested",11
22,"bringing",5
22,"change",11
22,"supporting",14
22,"faculty",7
22,"color",11
23,"african",11
23,"american",11
23,"women",9
23,"faculty",7
23,"told",11
23,"contemporary",14
23,"educational",9
23,"professional",11
23,"institutions",10
23,"particularly",9
23,"historically",1
23,"white",11
23,"institutions",10
23,"hwis",14
23,"places",10
23,"succeed",14
23,"institutions",10
23,"black",11
23,"women",9
23,"faculty",7
23,"exposed",9
23,"racial",7
23,"gender",9
23,"discrimination",9
23,"subjected",14
23,"racial",7
23,"battle",10
23,"fatigue",14
23,"explores",10
23,"experiences",5
23,"black",11
23,"female",9
23,"faculty",7
23,"describes",10
23,"challenges",9
23,"endure",5
23,"higher",7
23,"education",14
24,"continues",13
24,"struggle",14
24,"representation",13
24,"populations",5
24,"traditionally",14
24,"considered",14
24,"core",10
24,"diversity",14
24,"socio",6
24,"economic",13
24,"technological",14
24,"changes",10
24,"significantly",4
24,"increased",5
24,"range",14
24,"populations",5
24,"disadvantaged",14
24,"underrepresented",14
24,"excluded",14
24,"terms",10
24,"drawing",13
24,"diversity",14
24,"education",14
24,"professions",14
24,"national",14
24,"demographic",14
24,"data",10
24,"examines",10
24,"understandings",14
24,"diversity",14
24,"field",14
24,"analyzes",10
24,"implications",14
24,"diversity",14
24,"education",14
24,"recruiting",14
24,"scholarship",6
24,"explores",14
24,"models",14
24,"inclusive",14
24,"diversity",14
24,"education",14
24,"argues",10
24,"field",14
24,"needs",14
24,"embrace",14
24,"broader",14
24,"inclusive",14
24,"understanding",3
24,"diversity",14
24,"remain",14
24,"culturally",5
25,"sought",4
25,"determine",2
25,"nature",4
25,"educational",5
25,"experiences",5
25,"social",5
25,"interactions",5
25,"black",11
25,"students",5
25,"enrolled",5
25,"predominantly",4
25,"white",11
25,"schools",5
25,"mail",5
25,"survey",5
25,"conducted",5
25,"half",5
25,"persons",5
25,"named",5
25,"membership",3
25,"directory",7
25,"black",11
25,"caucus",5
25,"american",11
25,"association",2
25,"response",5
25,"used",5
25,"analysis",5
25,"findings",5
25,"indicate",2
25,"majority",5
25,"respondents",7
25,"treated",4
25,"below",4
25,"standard",4
25,"expectations",11
25,"neither",5
25,"classroom",5
25,"contributions",2
25,"regarded",4
25,"less",5
25,"importance",11
25,"students",5
25,"majority",5
25,"perceived",5
25,"absence",2
25,"discriminatory",5
25,"grading",5
25,"practices",5
25,"required",5
25,"remedial",5
25,"felt",11
25,"experiences",5
25,"typical",7
25,"feel",5
25,"themselves",2
25,"display",2
25,"seemed",2
25,"benefit",5
25,"school",7
25,"felt",5
25,"white",11
25,"students",5
25,"tended",5
25,"distant",5
25,"unfriendly",5
26,"historically",1
26,"organized",2
26,"materials",9
26,"people",14
26,"disabilities",1
26,"according",2
26,"conventions",4
26,"created",14
26,"medical",1
26,"social",6
26,"scientific",6
26,"communities",13
26,"thereby",1
26,"reproducing",13
26,"dominant",6
26,"often",4
26,"pathologizing",2
26,"marginalizing",6
26,"discourses",1
26,"disabilities",1
26,"treatment",13
26,"subjects",9
26,"related",2
26,"physical",1
26,"disabilities",1
26,"analyzing",13
26,"national",2
26,"medicines",4
26,"medical",1
26,"subject",1
26,"headings",1
26,"congress",2
26,"subject",1
26,"headings",1
26,"congress",2
26,"classification",2
26,"dewey",6
26,"decimal",6
26,"classification",2
26,"lens",13
26,"stigma",13
26,"theorized",13
26,"erving",13
26,"goffman",13
26,"reveal",13
26,"processes",9
26,"practices",1
26,"materials",13
26,"relegated",13
26,"margins",1
26,"shelves",1
26,"catalog",1
27,"spring",5
27,"authors",5
27,"surveyed",5
27,"male",9
27,"female",9
27,"masters",9
27,"graduates",5
27,"canadian",9
27,"concerning",5
27,"social",6
27,"responsibilities",5
27,"gender",9
27,"treatment",9
27,"subjects",9
27,"received",9
27,"masters",9
27,"degree",5
27,"programs",9
27,"extensive",2
27,"personal",9
27,"data",9
27,"solicited",6
27,"including",5
27,"respondents",7
27,"self",4
27,"identified",9
27,"political",6
27,"orientation",9
27,"sexual",9
27,"orientation",9
27,"marital",5
27,"status",6
27,"educational",9
27,"background",5
27,"job",7
27,"history",2
27,"response",5
27,"rate",5
27,"percent",0
27,"quantitative",9
27,"data",9
27,"voluminous",5
27,"open",0
27,"ended",5
27,"comments",2
27,"received",9
27,"suggest",6
27,"education",5
27,"less",5
27,"progressive",6
27,"commonly",5
27,"depicted",13
27,"professional",6
27,"press",4
27,"programs",9
27,"discuss",14
27,"womens",5
27,"courses",5
27,"socially",9
27,"nonreactionary",9
27,"female",9
27,"graduates",5
27,"eager",5
27,"learn",5
27,"related",9
27,"benefit",5
27,"personally",5
